0.356211, 0.420787, 0.311222, 0.596974, 0.594483, 0.888988, 0.123086, 0.246804
0.355286, 0.410469, 0.327907, 0.608298, 0.610973, 0.910482, 0.142102, 0.283240
0.360284, 0.380838, 0.300628, 0.611487, 0.632930, 0.953893, 0.157725, 0.267702
0.379039, 0.411287, 0.298565, 0.595480, 0.595750, 0.907797, 0.142085, 0.307560
0.345793, 0.395973, 0.236408, 0.623647, 0.657823, 1.001181, 0.164893, 0.306881
0.325942, 0.439594, 0.250821, 0.596891, 0.610426, 0.942135, 0.154409, 0.311169
0.296315, 0.425861, 0.287107, 0.616553, 0.642733, 0.989263, 0.169077, 0.336527
0.303283, 0.373309, 0.313676, 0.610004, 0.641372, 0.995431, 0.161552, 0.334708
0.341024, 0.332766, 0.292609, 0.610762, 0.639347, 0.994250, 0.153932, 0.339176
0.361494, 0.344260, 0.211123, 0.614278, 0.646285, 1.002866, 0.201051, 0.364377
0.342834, 0.440961, 0.148755, 0.610329, 0.651002, 1.026429, 0.172238, 0.360139
0.239646, 0.505281, 0.175824, 0.611408, 0.645308, 1.015631, 0.194868, 0.369375
0.181582, 0.465140, 0.349657, 0.612350, 0.651631, 1.030521, 0.200213, 0.360978
0.264292, 0.280048, 0.488851, 0.605876, 0.635628, 1.008992, 0.209898, 0.386944
0.446813, 0.101959, 0.342842, 0.618082, 0.666256, 1.061001, 0.198760, 0.409354
0.541822, 0.210483, -0.084504, 0.613700, 0.664369, 1.061329, 0.220680, 0.431005
0.309176, 0.712912, -0.402006, 0.616300, 0.676454, 1.090857, 0.226135, 0.449563
-0.182126, 0.931534, 0.007283, 0.614271, 0.676036, 1.097804, 0.239831, 0.429076
-0.263811, 0.435426, 0.810939, 0.605351, 0.651136, 1.063655, 0.231882, 0.457528
0.200106, -0.370866, 0.999122, 0.625578, 0.695640, 1.131864, 0.233159, 0.428208
0.690878, -0.539119, 0.183045, 0.597561, 0.635920, 1.038334, 0.249547, 0.463772
0.725565, 0.123790, -0.737477, 0.631117, 0.709206, 1.158151, 0.255491, 0.462676
0.064596, 1.031316, -0.761796, 0.596282, 0.644223, 1.062927, 0.252815, 0.464157
-0.413522, 0.885315, 0.226814, 0.625668, 0.695713, 1.143579, 0.255247, 0.494259
-0.277279, 0.145500, 1.150430, 0.610282, 0.677513, 1.118064, 0.266073, 0.503514
0.375226, -0.679908, 0.841843, 0.618877, 0.695780, 1.153883, 0.284201, 0.513051
0.814499, -0.533734, -0.177033, 0.608875, 0.678842, 1.135683, 0.280253, 0.514028
0.596588, 0.462307, -1.036003, 0.616870, 0.691093, 1.155927, 0.297653, 0.528646
-0.179869, 1.185701, -0.528645, 0.611854, 0.686538, 1.154997, 0.293825, 0.533314
-0.490543, 0.734761, 0.574895, 0.615228, 0.692357, 1.165603, 0.296202, 0.540754
-0.112852, -0.218977, 1.320443, 0.613861, 0.691822, 1.166134, 0.284448, 0.556112
0.555595, -0.843371, 0.517696, 0.620172, 0.707701, 1.189105, 0.310024, 0.559542
0.860473, -0.303053, -0.564512, 0.609017, 0.689467, 1.169220, 0.322323, 0.560404
0.360488, 0.884304, -1.130992, 0.614886, 0.697905, 1.189465, 0.311533, 0.572205
-0.373531, 1.145764, -0.172815, 0.614980, 0.699527, 1.189611, 0.326437, 0.583856
-0.485957, 0.490168, 0.971919, 0.614927, 0.703911, 1.202212, 0.331848, 0.611969
0.115294, -0.639678, 1.268773, 0.618431, 0.717404, 1.229123, 0.320153, 0.588337
0.723801, -0.835950, 0.149630, 0.606838, 0.687623, 1.178285, 0.338235, 0.599626
0.820599, 0.056392, -0.936842, 0.622082, 0.719808, 1.235010, 0.343228, 0.608292
0.055443, 1.209136, -0.975112, 0.606508, 0.692348, 1.194171, 0.323789, 0.629487
-0.515377, 1.012327, 0.203221, 0.629003, 0.739240, 1.265377, 0.357422, 0.635132
-0.394864, 0.129342, 1.342183, 0.601048, 0.690767, 1.198450, 0.352187, 0.632408
0.358681, -0.896968, 0.932119, 0.624708, 0.730467, 1.264784, 0.373963, 0.637706
0.878583, -0.676889, -0.236393, 0.601589, 0.688519, 1.203185, 0.370301, 0.644740
0.673582, 0.511045, -1.242175, 0.624985, 0.731972, 1.275094, 0.371969, 0.656192
-0.217438, 1.326957, -0.620019, 0.604685, 0.697326, 1.218863, 0.368765, 0.675764
-0.585076, 0.809581, 0.621019, 0.628468, 0.747298, 1.301281, 0.394388, 0.674882
-0.183672, -0.330614, 1.523858, 0.597316, 0.688929, 1.215474, 0.382859, 0.687222
0.574623, -1.039961, 0.531242, 0.632158, 0.754619, 1.322172, 0.399840, 0.699419
0.948468, -0.370934, -0.682713, 0.597249, 0.693133, 1.226139, 0.403517, 0.705044
0.385038, 1.033539, -1.337927, 0.630479, 0.755470, 1.333366, 0.404109, 0.708327
-0.426581, 1.248886, -0.188959, 0.596823, 0.692167, 1.228659, 0.396553, 0.710535
-0.573908, 0.502027, 1.082717, 0.633013, 0.760584, 1.340066, 0.409277, 0.729082
0.097440, -0.815175, 1.393031, 0.598379, 0.701115, 1.245226, 0.429314, 0.732967
0.781283, -0.996063, 0.114283, 0.628084, 0.756973, 1.348477, 0.406621, 0.730055
0.892108, 0.065388, -1.096134, 0.598881, 0.698575, 1.243620, 0.430755, 0.733877
0.033426, 1.368706, -1.070019, 0.629170, 0.758343, 1.351002, 0.441520, 0.765720
-0.573342, 1.088134, 0.238850, 0.600805, 0.711018, 1.277576, 0.435673, 0.753299
-0.458433, 0.069952, 1.489334, 0.624230, 0.750424, 1.344447, 0.462679, 0.772218
0.381736, -1.104086, 0.993929, 0.602344, 0.713351, 1.291257, 0.426381, 0.771570
0.933546, -0.769679, -0.332580, 0.627471, 0.758727, 1.356357, 0.475588, 0.784717
0.733350, 0.630806, -1.409411, 0.598916, 0.710606, 1.291549, 0.468466, 0.794077
-0.265346, 1.458877, -0.652983, 0.627151, 0.762165, 1.380377, 0.464926, 0.790889
-0.644326, 0.834523, 0.694811, 0.597395, 0.704651, 1.281168, 0.470008, 0.800102
-0.216927, -0.476397, 1.681366, 0.631978, 0.773039, 1.398417, 0.484984, 0.802809
0.612047, -1.175522, 0.509044, 0.591027, 0.695527, 1.273548, 0.482565, 0.804356
1.011847, -0.365402, -0.779831, 0.635236, 0.777907, 1.413932, 0.468411, 0.832831
0.381269, 1.195491, -1.463425, 0.596497, 0.711810, 1.294760, 0.501715, 0.832079
-0.475271, 1.315779, -0.166548, 0.630435, 0.777783, 1.421066, 0.489075, 0.828601
-0.635762, 0.491895, 1.217061, 0.591300, 0.698765, 1.284024, 0.492634, 0.844485
0.106167, -0.992910, 1.458738, 0.641011, 0.798096, 1.453148, 0.506678, 0.843114
0.831483, -1.073653, 0.058626, 0.580959, 0.683364, 1.263582, 0.506604, 0.837495
0.956681, 0.131843, -1.211952, 0.645537, 0.803174, 1.469811, 0.527651, 0.840376
0.002919, 1.503449, -1.101518, 0.573343, 0.665695, 1.242207, 0.495828, 0.850272
-0.615125, 1.090288, 0.279971, 0.660090, 0.832541, 1.515901, 0.532382, 0.859807
-0.489457, 0.005194, 1.661567, 0.561482, 0.649714, 1.214954, 0.541264, 0.864393
0.405232, -1.225232, 0.956756, 0.667037, 0.849552, 1.564501, 0.506466, 0.877999
1.006903, -0.786781, -0.414489, 0.557071, 0.642628, 1.194305, 0.526891, 0.884606
0.741241, 0.746912, -1.521398, 0.680739, 0.886288, 1.618314, 0.534757, 0.902821
-0.316965, 1.549065, -0.637814, 0.540034, 0.618794, 1.163077, 0.549018, 0.888894
-0.693096, 0.833344, 0.787600, 0.692662, 0.908745, 1.669590, 0.550220, 0.893982
-0.209729, -0.621044, 1.783392, 0.523321, 0.583620, 1.108829, 0.556236, 0.900401
0.655518, -1.269370, 0.457715, 0.717960, 0.962691, 1.762514, 0.543334, 0.909505
1.071752, -0.332642, -0.894048, 0.501292, 0.549104, 1.043468, 0.553289, 0.923674
0.351761, 1.341511, -1.482302, 0.750932, 1.044461, 1.896405, 0.566543, 0.923796
-0.524814, 1.341436, -0.125188, 0.465393, 0.490811, 0.947717, 0.570393, 0.922169
-0.676751, 0.459745, 1.358769, 0.789185, 1.132149, 2.049055, 0.579247, 0.929719
0.138680, -1.130271, 1.456199, 0.429927, 0.431941, 0.845323, 0.589326, 0.919820
0.887293, -1.091626, -0.002195, 0.828264, 1.231792, 2.215236, 0.596737, 0.933916
1.008606, 0.221350, -1.327769, 0.394131, 0.374364, 0.746339, 0.596752, 0.930501
-0.045472, 1.601217, -1.083923, 0.871609, 1.354328, 2.411377, 0.612742, 0.939716
-0.653713, 1.107357, 0.359954, 0.357018, 0.317304, 0.647000, 0.603820, 0.946494
-0.499697, -0.107878, 1.779829, 0.914318, 1.491598, 2.626600, 0.598586, 0.936441
0.446590, -1.320865, 0.907912, 0.324149, 0.269031, 0.553754, 0.626903, 0.937113
1.064163, -0.735391, -0.478891, 0.933194, 1.583358, 2.761293, 0.605744, 0.958052
0.737770, 0.881058, -1.587500, 0.305644, 0.244779, 0.512626, 0.613109, 0.967034
-0.356839, 1.577551, -0.586506, 0.960127, 1.682441, 2.914285, 0.606714, 0.955145
-0.727061, 0.819308, 0.882613, 0.285869, 0.215597, 0.460761, 0.634131, 0.972040
-0.184177, -0.757612, 1.845979, 0.970960, 1.746387, 3.010121, 0.618450, 0.954787
0.694041, -1.294826, 0.393957, 0.273325, 0.196863, 0.431950, 0.629625, 0.964109
1.117076, -0.261848, -0.971080, 0.972240, 1.766996, 3.035931, 0.648233, 0.991769
0.317964, 1.466805, -1.465023, 0.269674, 0.193880, 0.435727, 0.648350, 0.995419
-0.563530, 1.347653, -0.075735, 0.989064, 1.809679, 3.121419, 0.634874, 0.977556
-0.689619, 0.412394, 1.469307, 0.262074, 0.181252, 0.408491, 0.632295, 0.965614
0.178634, -1.201752, 1.404615, 0.976063, 1.794294, 3.077130, 0.646809, 0.974673
0.943965, -1.096684, -0.062256, 0.264104, 0.184198, 0.418856, 0.671766, 0.983736
1.022079, 0.311761, -1.387532, 0.983069, 1.803760, 3.110024, 0.674329, 0.978926
-0.081100, 1.661092, -1.039555, 0.259542, 0.175152, 0.410242, 0.663390, 0.986290
-0.679665, 1.090779, 0.419289, 0.988096, 1.818917, 3.133093, 0.664925, 0.997290
-0.486835, -0.194825, 1.870870, 0.259155, 0.177149, 0.410428, 0.683331, 0.973719
0.486393, -1.352739, 0.849787, 0.978250, 1.793105, 3.094850, 0.685756, 0.978531
1.107671, -0.695525, -0.551447, 0.260153, 0.175066, 0.413818, 0.673003, 0.994363
0.711118, 0.991120, -1.592577, 0.992490, 1.825966, 3.150364, 0.681098, 0.977435
-0.379470, 1.557474, -0.519556, 0.255048, 0.167810, 0.398800, 0.682483, 1.016082
-0.754101, 0.820988, 0.990861, 1.005183, 1.878002, 3.232040, 0.687962, 0.996951
-0.145732, -0.842712, 1.810496, 0.247570, 0.158588, 0.384310, 0.697579, 1.002634
0.753766, -1.327007, 0.362997, 0.997685, 1.867417, 3.214763, 0.709564, 1.007213
1.143713, -0.208949, -1.033211, 0.247931, 0.158546, 0.391003, 0.722364, 0.996760
0.284715, 1.509695, -1.402649, 0.993589, 1.843454, 3.187901, 0.697335, 0.996205
-0.571817, 1.323743, -0.027103, 0.251633, 0.163066, 0.395024, 0.724016, 0.998494
-0.666967, 0.382253, 1.553987, 0.993434, 1.842119, 3.184040, 0.702326, 0.999461
0.216078, -1.256271, 1.352552, 0.251673, 0.163173, 0.396701, 0.709272, 0.991899
0.982664, -1.059677, -0.110382, 0.990853, 1.832073, 3.165669, 0.713436, 0.991110
1.009670, 0.389506, -1.421656, 0.251851, 0.161914, 0.398119, 0.734346, 1.008388
-0.112142, 1.703622, -0.995650, 0.999463, 1.852623, 3.207772, 0.711359, 1.005770
-0.688670, 1.061276, 0.471895, 0.249382, 0.159482, 0.392256, 0.741962, 1.004858
-0.437678, -0.251773, 1.921716, 0.996934, 1.851666, 3.205339, 0.748738, 0.984916
0.521769, -1.354089, 0.778847, 0.245087, 0.148512, 0.384862, 0.734045, 1.002275
1.145580, -0.642731, -0.620606, 1.000029, 1.855558, 3.211332, 0.744430, 0.988228
0.666121, 1.073767, -1.554212, 0.245070, 0.149179, 0.384444, 0.739356, 1.013049
-0.412257, 1.581365, -0.478070, 1.005484, 1.873750, 3.242141, 0.757215, 1.003074
-0.726034, 0.771215, 1.043264, 0.242089, 0.145304, 0.380976, 0.758659, 1.001525
-0.082680, -0.894941, 1.801027, 0.998497, 1.852781, 3.213080, 0.771628, 0.996927
0.787983, -1.287504, 0.296192, 0.243558, 0.145352, 0.385729, 0.767703, 0.985172
1.140532, -0.115064, -1.068662, 0.989521, 1.816451, 3.158365, 0.766866, 0.989535
0.236289, 1.554442, -1.351746, 0.249034, 0.152530, 0.397316, 0.771010, 1.001336
-0.579321, 1.301393, 0.041889, 0.997524, 1.830946, 3.186957, 0.774668, 0.982282
-0.619534, 0.317050, 1.600389, 0.245478, 0.145865, 0.387332, 0.766007, 0.982296
0.277823, -1.254564, 1.278771, 0.988429, 1.810034, 3.146370, 0.771442, 0.986212
1.023532, -1.007021, -0.177362, 0.249529, 0.152612, 0.399005, 0.789154, 0.980711
0.985464, 0.496445, -1.434771, 0.984861, 1.789203, 3.123077, 0.782685, 0.982959
-0.145415, 1.676708, -0.912119, 0.251381, 0.153323, 0.403621, 0.788676, 0.989269
-0.674955, 1.039359, 0.548893, 0.990427, 1.798342, 3.140960, 0.788762, 0.977771
-0.365501, -0.314691, 1.896349, 0.248970, 0.148704, 0.396884, 0.813115, 0.983138
0.576272, -1.352301, 0.723587, 0.986673, 1.789597, 3.129210, 0.795818, 0.975161
1.147535, -0.551568, -0.667116, 0.249546, 0.148463, 0.398937, 0.803464, 0.983338
0.626133, 1.168579, -1.539279, 0.987907, 1.789466, 3.128501, 0.817383, 0.968059
-0.408457, 1.499225, -0.378835, 0.247404, 0.142822, 0.395734, 0.803712, 0.956975
-0.675638, 0.729188, 1.113627, 0.975010, 1.746429, 3.058112, 0.796535, 0.951820
-0.000897, -0.894313, 1.695390, 0.255108, 0.153762, 0.409894, 0.829788, 0.957864
0.838311, -1.225072, 0.238277, 0.971497, 1.727246, 3.034881, 0.817839, 0.951190
1.124946, -0.021125, -1.107459, 0.256289, 0.152840, 0.415105, 0.833548, 0.962061
0.192610, 1.579474, -1.272484, 0.975105, 1.726635, 3.039943, 0.824160, 0.946903
-0.557085, 1.229191, 0.116714, 0.255381, 0.150124, 0.411817, 0.816267, 0.958587
-0.555435, 0.259741, 1.653994, 0.975126, 1.728237, 3.036607, 0.836749, 0.947371
0.340720, -1.219497, 1.172363, 0.254361, 0.147934, 0.412146, 0.849313, 0.949048
1.065406, -0.915178, -0.235621, 0.968857, 1.703146, 3.005721, 0.825122, 0.940933
0.931571, 0.593561, -1.439941, 0.258785, 0.153796, 0.419258, 0.829351, 0.949578
-0.174254, 1.647567, -0.815781, 0.968817, 1.701398, 2.998069, 0.843300, 0.931980
-0.634753, 0.979731, 0.617622, 0.257202, 0.149129, 0.417213, 0.845328, 0.934234
-0.265277, -0.358860, 1.867094, 0.961297, 1.672804, 2.955983, 0.849118, 0.930576
0.621371, -1.275879, 0.619619, 0.261509, 0.153976, 0.428478, 0.852597, 0.920591
1.155364, -0.426929, -0.715921, 0.952680, 1.635143, 2.901012, 0.846197, 0.920705
0.547180, 1.225795, -1.468162, 0.267638, 0.161069, 0.441226, 0.851723, 0.906971
-0.406723, 1.423184, -0.270115, 0.943762, 1.598488, 2.843900, 0.848277, 0.897599
-0.603729, 0.664844, 1.181434, 0.272540, 0.164521, 0.449763, 0.865812, 0.914360
0.098241, -0.903817, 1.594224, 0.946978, 1.597572, 2.848303, 0.873403, 0.898087
0.881069, -1.119113, 0.152139, 0.270519, 0.158638, 0.447192, 0.860855, 0.894529
1.094241, 0.111318, -1.143342, 0.939007, 1.567397, 2.798678, 0.882286, 0.873187
0.132717, 1.536209, -1.124215, 0.273734, 0.158804, 0.452422, 0.865151, 0.906314
-0.546798, 1.199841, 0.209956, 0.946448, 1.579513, 2.821811, 0.872577, 0.883267
-0.443837, 0.185635, 1.635030, 0.272813, 0.159739, 0.449309, 0.878901, 0.877898
0.421948, -1.142121, 1.053772, 0.928862, 1.532944, 2.745047, 0.895388, 0.854860
1.077815, -0.759954, -0.291980, 0.277961, 0.160246, 0.461660, 0.881169, 0.883705
0.876310, 0.719666, -1.430525, 0.933957, 1.526868, 2.743129, 0.886428, 0.861107
-0.189381, 1.539163, -0.660988, 0.280100, 0.164380, 0.464813, 0.893998, 0.863775
-0.579075, 0.938203, 0.713159, 0.920596, 1.488002, 2.681106, 0.911125, 0.839550
-0.123537, -0.365155, 1.739055, 0.284325, 0.163815, 0.475431, 0.899020, 0.846818
0.691922, -1.153150, 0.523502, 0.913196, 1.445729, 2.619164, 0.876001, 0.821823
1.125700, -0.272108, -0.755922, 0.294385, 0.178286, 0.490647, 0.899332, 0.821420
0.466794, 1.266920, -1.333058, 0.894283, 1.390174, 2.525256, 0.902435, 0.812399
-0.380211, 1.321114, -0.141903, 0.304108, 0.186669, 0.519168, 0.891578, 0.821960
-0.496548, 0.596298, 1.236350, 0.893755, 1.361084, 2.490852, 0.912805, 0.802750
0.224586, -0.802509, 1.399868, 0.308633, 0.188376, 0.526505, 0.924571, 0.789660
0.942339, -0.943126, 0.084008, 0.875040, 1.292912, 2.388794, 0.933597, 0.800801
1.046432, 0.264149, -1.137362, 0.323318, 0.203408, 0.565300, 0.911644, 0.786656
0.081936, 1.484666, -0.967974, 0.869447, 1.250291, 2.331172, 0.923448, 0.798469
-0.480559, 1.111788, 0.321029, 0.334605, 0.217900, 0.588732, 0.922458, 0.773691
-0.273333, 0.136646, 1.573115, 0.855979, 1.203973, 2.262103, 0.926626, 0.780280
0.520284, -0.994917, 0.893112, 0.344900, 0.226729, 0.609499, 0.920667, 0.759011
1.102020, -0.571623, -0.366344, 0.845378, 1.161224, 2.195073, 0.951178, 0.769148
0.773532, 0.850981, -1.315384, 0.354007, 0.232364, 0.632127, 0.928143, 0.755191
-0.191945, 1.427582, -0.482664, 0.840814, 1.129308, 2.153300, 0.917896, 0.742532
-0.466303, 0.847134, 0.796681, 0.362604, 0.241808, 0.637965, 0.934453, 0.747949
0.037241, -0.357078, 1.578971, 0.832706, 1.112776, 2.119613, 0.930994, 0.737641
0.770004, -0.962858, 0.414621, 0.366503, 0.244780, 0.650424, 0.927373, 0.732742
1.111930, -0.083341, -0.796123, 0.824488, 1.080223, 2.068979, 0.921410, 0.710476
0.367253, 1.269606, -1.136670, 0.374089, 0.249815, 0.658468, 0.924837, 0.713665
-0.344789, 1.226222, 0.007177, 0.813732, 1.046744, 2.008930, 0.925766, 0.693143
-0.321836, 0.504591, 1.242409, 0.382868, 0.257378, 0.676472, 0.949224, 0.698704
0.373395, -0.675450, 1.187101, 0.801457, 1.001110, 1.944976, 0.934219, 0.690960
1.004180, -0.721476, -0.012792, 0.396865, 0.271693, 0.708194, 0.966896, 0.672210
0.946757, 0.462587, -1.061993, 0.780746, 0.930160, 1.840165, 0.946468, 0.696943
0.040450, 1.435188, -0.760318, 0.422298, 0.302171, 0.771156, 0.957493, 0.677455
-0.388197, 0.992719, 0.444290, 0.766125, 0.884166, 1.773442, 0.959492, 0.647550
-0.056610, 0.112019, 1.473209, 0.430726, 0.295364, 0.770030, 0.960998, 0.638828
0.633327, -0.729652, 0.701337, 0.754217, 0.834309, 1.683829, 0.947448, 0.648310
1.123515, -0.287174, -0.421102, 0.453459, 0.329360, 0.823931, 0.960003, 0.620857
0.627751, 0.961338, -1.088639, 0.727269, 0.770434, 1.582760, 0.954658, 0.636108
-0.167280, 1.307344, -0.250473, 0.478767, 0.356863, 0.879757, 0.952294, 0.610653
-0.291329, 0.734809, 0.885978, 0.707208, 0.718673, 1.497948, 0.972366, 0.599556
0.271499, -0.247248, 1.314328, 0.494369, 0.361909, 0.898872, 0.973649, 0.591628
0.876992, -0.611684, 0.307550, 0.695287, 0.675925, 1.430937, 0.972821, 0.576496
1.042587, 0.226461, -0.709328, 0.510130, 0.373701, 0.918620, 0.954000, 0.586314
0.300129, 1.256250, -0.832227, 0.688249, 0.663550, 1.396759, 0.990568, 0.560220
-0.221084, 1.075497, 0.208064, 0.512544, 0.371625, 0.920839, 0.973006, 0.560579
-0.052392, 0.443376, 1.199324, 0.678357, 0.627134, 1.343278, 0.961125, 0.552044
0.547711, -0.398980, 0.895497, 0.531208, 0.397803, 0.951165, 0.971257, 0.551153
1.060193, -0.285900, -0.047464, 0.660940, 0.600021, 1.291431, 0.980323, 0.520685
0.813529, 0.704470, -0.812226, 0.536629, 0.391030, 0.948666, 0.960510, 0.538809
0.065058, 1.275290, -0.394067, 0.661168, 0.591673, 1.268918, 0.971778, 0.521260
-0.178580, 0.873203, 0.596396, 0.542817, 0.404937, 0.963097, 0.972926, 0.490179
0.239857, 0.167915, 1.219722, 0.635834, 0.529049, 1.168634, 0.982147, 0.495955
0.772057, -0.319197, 0.545640, 0.568591, 0.427060, 0.998446, 0.977928, 0.471945
1.050801, 0.183335, -0.264641, 0.617690, 0.490748, 1.098921, 0.985752, 0.476361
0.559217, 1.023350, -0.617463, 0.584175, 0.442868, 1.018412, 0.981681, 0.450011
0.022739, 1.097104, 0.071585, 0.602272, 0.458878, 1.041336, 0.972824, 0.461456
0.057069, 0.666957, 0.877907, 0.598558, 0.462437, 1.037560, 0.976274, 0.460025
0.514043, 0.032605, 0.939799, 0.596429, 0.462540, 1.039196, 0.984399, 0.424329
0.939477, -0.005872, 0.311894, 0.584185, 0.424723, 0.981779, 0.989131, 0.424236
0.892468, 0.580616, -0.297763, 0.603794, 0.450741, 1.015283, 0.992547, 0.419187
0.399163, 1.093828, -0.225139, 0.588917, 0.430072, 0.978607, 1.000669, 0.412253
0.124656, 0.929181, 0.408868, 0.596855, 0.438252, 0.991910, 1.001235, 0.389050
0.357977, 0.523015, 0.917924, 0.585035, 0.409006, 0.942529, 0.976521, 0.396600
0.703271, 0.156629, 0.635831, 0.604736, 0.448529, 0.987030, 1.003534, 0.400002
0.932893, 0.365313, 0.160239, 0.584424, 0.424503, 0.957752, 0.989593, 0.362497
0.707011, 0.827697, -0.069625, 0.584260, 0.402785, 0.921474, 0.980000, 0.354986
0.398654, 0.956485, 0.203738, 0.593657, 0.415743, 0.922775, 0.989756, 0.339987
0.394329, 0.755036, 0.626253, 0.582123, 0.399704, 0.889400, 1.008572, 0.333231
0.617248, 0.493156, 0.711893, 0.585824, 0.402291, 0.892077, 0.996319, 0.331430
0.783018, 0.450918, 0.465163, 0.585069, 0.403572, 0.887855, 0.994407, 0.324757
0.778624, 0.652627, 0.270269, 0.582252, 0.399795, 0.878318, 1.005993, 0.304164
0.645454, 0.806752, 0.313939, 0.575637, 0.378545, 0.843759, 0.981961, 0.304490
0.564950, 0.756454, 0.459821, 0.587298, 0.401958, 0.860763, 0.994383, 0.290382
0.634024, 0.674507, 0.581954, 0.570811, 0.378864, 0.822903, 0.987520, 0.293342
0.692288, 0.597396, 0.520174, 0.582021, 0.400101, 0.848050, 0.993752, 0.275650
0.737662, 0.659569, 0.479583, 0.565889, 0.369414, 0.802670, 0.999078, 0.275509
0.696812, 0.687623, 0.446275, 0.578121, 0.385788, 0.819095, 0.992609, 0.268828
0.681442, 0.710841, 0.487094, 0.569446, 0.375686, 0.797893, 1.004203, 0.220928
0.704536, 0.719341, 0.584877, 0.553798, 0.326282, 0.712914, 0.990491, 0.227783
0.698672, 0.653670, 0.561352, 0.575597, 0.374141, 0.742465, 0.995858, 0.236015
0.729474, 0.665088, 0.548225, 0.558494, 0.380366, 0.748445, 1.008685, 0.205899
0.738554, 0.699532, 0.575542, 0.541335, 0.336121, 0.697858, 1.015210, 0.206081
0.724219, 0.683019, 0.575474, 0.557308, 0.350128, 0.704875, 0.993583, 0.204133
0.727365, 0.681548, 0.580062, 0.553289, 0.356396, 0.696645, 0.984575, 0.183851
0.734595, 0.693919, 0.605725, 0.541292, 0.340033, 0.661202, 1.005840, 0.182448
0.737051, 0.684443, 0.611959, 0.542115, 0.347014, 0.660066, 0.992868, 0.169273
0.743267, 0.690366, 0.625440, 0.533887, 0.336786, 0.635711, 1.011032, 0.162305
0.749623, 0.692213, 0.638577, 0.530496, 0.333072, 0.620223, 0.991573, 0.139285
0.752383, 0.701616, 0.662799, 0.521170, 0.315916, 0.574700, 0.996359, 0.133393
0.752376, 0.695106, 0.671238, 0.518135, 0.327131, 0.558756, 0.988392, 0.110882
0.763002, 0.710137, 0.701874, 0.499019, 0.311388, 0.512709, 1.016230, 0.117339
0.760790, 0.693594, 0.693566, 0.495005, 0.332503, 0.523015, 0.984664, 0.110167
0.761254, 0.699643, 0.695597, 0.484335, 0.329913, 0.523447, 1.003420, 0.096718
0.770919, 0.713889, 0.721469, 0.475846, 0.302501, 0.494132, 1.003376, 0.079655
0.770661, 0.716637, 0.739177, 0.473682, 0.283991, 0.443977, 0.996706, 0.094380
0.760088, 0.693797, 0.713725, 0.477519, 0.331417, 0.464827, 0.985029, 0.071210
0.778535, 0.726592, 0.752449, 0.447654, 0.305314, 0.429674, 1.012446, 0.055794
0.776835, 0.725904, 0.769295, 0.434416, 0.279865, 0.385693, 0.993772, 0.058652
0.769326, 0.713251, 0.757869, 0.433591, 0.301821, 0.381512, 0.995189, 0.027929
0.790206, 0.748929, 0.808485, 0.403392, 0.264983, 0.309435, 0.998777, 0.023976
